payment_id,user_id,subscription_id,amount,payment_date
77903,7580,7580,13.99,2024-04-20
77904,7580,7580,13.99,2024-05-20
77905,7580,7580,13.99,2024-06-20
77906,7580,7580,13.99,2024-07-20
77907,7580,7580,13.99,2024-08-20
77908,7580,7580,13.99,2024-09-20
77909,7580,7580,13.99,2024-10-20
77910,7580,7580,13.99,2024-11-20
77911,7580,7580,13.99,2024-12-20
77912,7580,7580,13.99,2025-01-20
77913,7580,7580,13.99,2025-02-20
77914,7580,7580,13.99,2025-03-20
77915,7580,7580,13.99,2025-04-20
77916,7580,7580,13.99,2025-05-20
77917,7580,7580,13.99,2025-06-20
77918,7580,7580,13.99,2025-07-20
77919,7580,7580,13.99,2025-08-20
77920,7580,7580,13.99,2025-09-20
77921,7580,7580,13.99,2025-10-20
77922,7580,7580,13.99,2025-11-20
77923,7580,7580,13.99,2025-12-20
77924,7581,7581,13.99,2024-03-09
77925,7581,7581,13.99,2024-04-09
77926,7581,7581,13.99,2024-05-09
77927,7581,7581,13.99,2024-06-09
77928,7581,7581,13.99,2024-07-09
77929,7581,7581,13.99,2024-08-09
77930,7581,7581,13.99,2024-09-09
77931,7581,7581,13.99,2024-10-09
77932,7581,7581,13.99,2024-11-09
77933,7581,7581,13.99,2024-12-09
77934,7581,7581,13.99,2025-01-09
77935,7581,7581,13.99,2025-02-09
77936,7581,7581,13.99,2025-03-09
77937,7581,7581,13.99,2025-04-09
77938,7581,7581,13.99,2025-05-09
77939,7581,7581,13.99,2025-06-09
77940,7581,7581,13.99,2025-07-09
77941,7582,7582,13.99,2025-07-23
77942,7582,7582,13.99,2025-08-23
77943,7582,7582,13.99,2025-09-23
77944,7582,7582,13.99,2025-10-23
77945,7582,7582,13.99,2025-11-23
77946,7582,7582,13.99,2025-12-23
77947,7583,7583,13.99,2025-04-19
77948,7583,7583,13.99,2025-05-19
77949,7583,7583,13.99,2025-06-19
77950,7583,7583,13.99,2025-07-19
77951,7583,7583,13.99,2025-08-19
77952,7583,7583,13.99,2025-09-19
77953,7583,7583,13.99,2025-10-19
77954,7583,7583,13.99,2025-11-19
77955,7583,7583,13.99,2025-12-19
77956,7584,7584,13.99,2024-08-04
77957,7584,7584,13.99,2024-09-04
77958,7585,7585,13.99,2025-11-01
77959,7585,7585,13.99,2025-12-01
77960,7586,7586,13.99,2023-02-09
77961,7586,7586,13.99,2023-03-09
77962,7586,7586,13.99,2023-04-09
77963,7586,7586,13.99,2023-05-09
77964,7586,7586,13.99,2023-06-09
77965,7586,7586,13.99,2023-07-09
77966,7586,7586,13.99,2023-08-09
77967,7586,7586,13.99,2023-09-09
77968,7586,7586,13.99,2023-10-09
77969,7586,7586,13.99,2023-11-09
77970,7586,7586,13.99,2023-12-09
77971,7586,7586,13.99,2024-01-09
77972,7586,7586,13.99,2024-02-09
77973,7586,7586,13.99,2024-03-09
77974,7586,7586,13.99,2024-04-09
77975,7586,7586,13.99,2024-05-09
77976,7586,7586,13.99,2024-06-09
77977,7586,7586,13.99,2024-07-09
77978,7586,7586,13.99,2024-08-09
77979,7587,7587,7.99,2023-11-06
77980,7587,7587,7.99,2023-12-06
77981,7587,7587,7.99,2024-01-06
77982,7587,7587,7.99,2024-02-06
77983,7587,7587,7.99,2024-03-06
77984,7587,7587,7.99,2024-04-06
77985,7588,7588,7.99,2025-07-19
77986,7588,7588,7.99,2025-08-19
77987,7589,7589,7.99,2024-10-02
77988,7589,7589,7.99,2024-11-02
77989,7589,7589,7.99,2024-12-02
77990,7589,7589,7.99,2025-01-02
77991,7589,7589,7.99,2025-02-02
77992,7589,7589,7.99,2025-03-02
77993,7589,7589,7.99,2025-04-02
77994,7589,7589,7.99,2025-05-02
77995,7589,7589,7.99,2025-06-02
77996,7589,7589,7.99,2025-07-02
77997,7589,7589,7.99,2025-08-02
77998,7589,7589,7.99,2025-09-02
77999,7589,7589,7.99,2025-10-02
78000,7589,7589,7.99,2025-11-02
78001,7589,7589,7.99,2025-12-02
78002,7590,7590,13.99,2024-02-05
78003,7590,7590,13.99,2024-03-05
78004,7590,7590,13.99,2024-04-05
78005,7590,7590,13.99,2024-05-05
78006,7590,7590,13.99,2024-06-05
78007,7590,7590,13.99,2024-07-05
78008,7590,7590,13.99,2024-08-05
78009,7590,7590,13.99,2024-09-05
78010,7590,7590,13.99,2024-10-05
78011,7590,7590,13.99,2024-11-05
78012,7590,7590,13.99,2024-12-05
78013,7590,7590,13.99,2025-01-05
78014,7590,7590,13.99,2025-02-05
78015,7590,7590,13.99,2025-03-05
78016,7590,7590,13.99,2025-04-05
78017,7590,7590,13.99,2025-05-05
78018,7590,7590,13.99,2025-06-05
78019,7590,7590,13.99,2025-07-05
78020,7590,7590,13.99,2025-08-05
78021,7590,7590,13.99,2025-09-05
78022,7590,7590,13.99,2025-10-05
78023,7590,7590,13.99,2025-11-05
78024,7590,7590,13.99,2025-12-05
78025,7591,7591,19.99,2025-07-21
78026,7591,7591,19.99,2025-08-21
78027,7591,7591,19.99,2025-09-21
78028,7591,7591,19.99,2025-10-21
78029,7591,7591,19.99,2025-11-21
78030,7591,7591,19.99,2025-12-21
78031,7592,7592,7.99,2025-03-15
78032,7592,7592,7.99,2025-04-15
78033,7592,7592,7.99,2025-05-15
78034,7592,7592,7.99,2025-06-15
78035,7592,7592,7.99,2025-07-15
78036,7592,7592,7.99,2025-08-15
78037,7592,7592,7.99,2025-09-15
78038,7592,7592,7.99,2025-10-15
78039,7592,7592,7.99,2025-11-15
78040,7592,7592,7.99,2025-12-15
78041,7593,7593,7.99,2025-10-27
78042,7593,7593,7.99,2025-11-27
78043,7593,7593,7.99,2025-12-27
78044,7594,7594,13.99,2025-04-23
78045,7594,7594,13.99,2025-05-23
78046,7594,7594,13.99,2025-06-23
78047,7595,7595,13.99,2024-11-09
78048,7595,7595,13.99,2024-12-09
78049,7595,7595,13.99,2025-01-09
78050,7595,7595,13.99,2025-02-09
78051,7595,7595,13.99,2025-03-09
78052,7595,7595,13.99,2025-04-09
78053,7595,7595,13.99,2025-05-09
78054,7595,7595,13.99,2025-06-09
78055,7595,7595,13.99,2025-07-09
78056,7595,7595,13.99,2025-08-09
78057,7595,7595,13.99,2025-09-09
78058,7595,7595,13.99,2025-10-09
78059,7595,7595,13.99,2025-11-09
78060,7595,7595,13.99,2025-12-09
78061,7596,7596,7.99,2025-04-06
78062,7596,7596,7.99,2025-05-06
78063,7596,7596,7.99,2025-06-06
78064,7596,7596,7.99,2025-07-06
78065,7597,7597,7.99,2024-07-15
78066,7597,7597,7.99,2024-08-15
78067,7597,7597,7.99,2024-09-15
78068,7597,7597,7.99,2024-10-15
78069,7597,7597,7.99,2024-11-15
78070,7597,7597,7.99,2024-12-15
78071,7597,7597,7.99,2025-01-15
78072,7597,7597,7.99,2025-02-15
78073,7597,7597,7.99,2025-03-15
78074,7597,7597,7.99,2025-04-15
78075,7597,7597,7.99,2025-05-15
78076,7597,7597,7.99,2025-06-15
78077,7597,7597,7.99,2025-07-15
78078,7597,7597,7.99,2025-08-15
78079,7597,7597,7.99,2025-09-15
78080,7597,7597,7.99,2025-10-15
78081,7597,7597,7.99,2025-11-15
78082,7597,7597,7.99,2025-12-15
78083,7598,7598,7.99,2025-05-06
78084,7598,7598,7.99,2025-06-06
78085,7599,7599,19.99,2025-12-23
78086,7600,7600,13.99,2023-10-13
78087,7600,7600,13.99,2023-11-13
78088,7600,7600,13.99,2023-12-13
78089,7600,7600,13.99,2024-01-13
78090,7600,7600,13.99,2024-02-13
78091,7600,7600,13.99,2024-03-13
78092,7600,7600,13.99,2024-04-13
78093,7600,7600,13.99,2024-05-13
78094,7600,7600,13.99,2024-06-13
78095,7600,7600,13.99,2024-07-13
78096,7600,7600,13.99,2024-08-13
78097,7600,7600,13.99,2024-09-13
78098,7600,7600,13.99,2024-10-13
78099,7600,7600,13.99,2024-11-13
78100,7600,7600,13.99,2024-12-13
78101,7600,7600,13.99,2025-01-13
78102,7600,7600,13.99,2025-02-13
78103,7600,7600,13.99,2025-03-13
78104,7600,7600,13.99,2025-04-13
78105,7600,7600,13.99,2025-05-13
78106,7600,7600,13.99,2025-06-13
78107,7600,7600,13.99,2025-07-13
78108,7600,7600,13.99,2025-08-13
78109,7600,7600,13.99,2025-09-13
78110,7600,7600,13.99,2025-10-13
78111,7600,7600,13.99,2025-11-13
78112,7600,7600,13.99,2025-12-13
78113,7601,7601,7.99,2025-11-01
78114,7601,7601,7.99,2025-12-01
78115,7602,7602,13.99,2025-10-03
78116,7602,7602,13.99,2025-11-03
78117,7602,7602,13.99,2025-12-03
78118,7603,7603,13.99,2024-12-18
78119,7603,7603,13.99,2025-01-18
78120,7603,7603,13.99,2025-02-18
78121,7603,7603,13.99,2025-03-18
78122,7603,7603,13.99,2025-04-18
78123,7603,7603,13.99,2025-05-18
78124,7603,7603,13.99,2025-06-18
78125,7603,7603,13.99,2025-07-18
78126,7603,7603,13.99,2025-08-18
78127,7603,7603,13.99,2025-09-18
78128,7603,7603,13.99,2025-10-18
78129,7603,7603,13.99,2025-11-18
78130,7603,7603,13.99,2025-12-18
78131,7604,7604,7.99,2025-03-13
78132,7604,7604,7.99,2025-04-13
78133,7604,7604,7.99,2025-05-13
78134,7604,7604,7.99,2025-06-13
78135,7604,7604,7.99,2025-07-13
78136,7604,7604,7.99,2025-08-13
78137,7604,7604,7.99,2025-09-13
78138,7604,7604,7.99,2025-10-13
78139,7604,7604,7.99,2025-11-13
78140,7604,7604,7.99,2025-12-13
78141,7605,7605,7.99,2025-09-03
78142,7605,7605,7.99,2025-10-03
78143,7605,7605,7.99,2025-11-03
78144,7605,7605,7.99,2025-12-03
78145,7606,7606,13.99,2025-10-05
78146,7606,7606,13.99,2025-11-05
78147,7606,7606,13.99,2025-12-05
78148,7607,7607,19.99,2023-06-05
78149,7607,7607,19.99,2023-07-05
78150,7607,7607,19.99,2023-08-05
78151,7607,7607,19.99,2023-09-05
78152,7607,7607,19.99,2023-10-05
78153,7607,7607,19.99,2023-11-05
78154,7607,7607,19.99,2023-12-05
78155,7607,7607,19.99,2024-01-05
78156,7607,7607,19.99,2024-02-05
78157,7607,7607,19.99,2024-03-05
78158,7607,7607,19.99,2024-04-05
78159,7607,7607,19.99,2024-05-05
78160,7607,7607,19.99,2024-06-05
78161,7607,7607,19.99,2024-07-05
78162,7607,7607,19.99,2024-08-05
78163,7607,7607,19.99,2024-09-05
78164,7607,7607,19.99,2024-10-05
78165,7607,7607,19.99,2024-11-05
78166,7607,7607,19.99,2024-12-05
78167,7607,7607,19.99,2025-01-05
78168,7607,7607,19.99,2025-02-05
78169,7607,7607,19.99,2025-03-05
78170,7607,7607,19.99,2025-04-05
78171,7607,7607,19.99,2025-05-05
78172,7607,7607,19.99,2025-06-05
78173,7607,7607,19.99,2025-07-05
78174,7607,7607,19.99,2025-08-05
78175,7607,7607,19.99,2025-09-05
78176,7607,7607,19.99,2025-10-05
78177,7607,7607,19.99,2025-11-05
78178,7607,7607,19.99,2025-12-05
78179,7608,7608,7.99,2025-09-01
78180,7608,7608,7.99,2025-10-01
78181,7608,7608,7.99,2025-11-01
78182,7608,7608,7.99,2025-12-01
78183,7609,7609,13.99,2024-10-18
78184,7609,7609,13.99,2024-11-18
78185,7609,7609,13.99,2024-12-18
78186,7610,7610,7.99,2024-05-03
78187,7610,7610,7.99,2024-06-03
78188,7610,7610,7.99,2024-07-03
78189,7610,7610,7.99,2024-08-03
78190,7610,7610,7.99,2024-09-03
78191,7610,7610,7.99,2024-10-03
78192,7610,7610,7.99,2024-11-03
78193,7610,7610,7.99,2024-12-03
78194,7610,7610,7.99,2025-01-03
78195,7610,7610,7.99,2025-02-03
78196,7610,7610,7.99,2025-03-03
78197,7610,7610,7.99,2025-04-03
78198,7610,7610,7.99,2025-05-03
78199,7610,7610,7.99,2025-06-03
78200,7610,7610,7.99,2025-07-03
78201,7610,7610,7.99,2025-08-03
78202,7610,7610,7.99,2025-09-03
78203,7610,7610,7.99,2025-10-03
78204,7610,7610,7.99,2025-11-03
78205,7610,7610,7.99,2025-12-03
78206,7611,7611,19.99,2025-08-26
78207,7611,7611,19.99,2025-09-26
78208,7611,7611,19.99,2025-10-26
78209,7611,7611,19.99,2025-11-26
78210,7611,7611,19.99,2025-12-26
78211,7612,7612,13.99,2024-08-13
78212,7612,7612,13.99,2024-09-13
78213,7612,7612,13.99,2024-10-13
78214,7612,7612,13.99,2024-11-13
78215,7612,7612,13.99,2024-12-13
78216,7613,7613,13.99,2025-06-09
78217,7613,7613,13.99,2025-07-09
78218,7613,7613,13.99,2025-08-09
78219,7613,7613,13.99,2025-09-09
78220,7613,7613,13.99,2025-10-09
78221,7613,7613,13.99,2025-11-09
78222,7613,7613,13.99,2025-12-09
78223,7614,7614,13.99,2023-09-20
78224,7614,7614,13.99,2023-10-20
78225,7614,7614,13.99,2023-11-20
78226,7614,7614,13.99,2023-12-20
78227,7614,7614,13.99,2024-01-20
78228,7614,7614,13.99,2024-02-20
78229,7614,7614,13.99,2024-03-20
78230,7614,7614,13.99,2024-04-20
78231,7614,7614,13.99,2024-05-20
78232,7614,7614,13.99,2024-06-20
78233,7614,7614,13.99,2024-07-20
78234,7614,7614,13.99,2024-08-20
78235,7614,7614,13.99,2024-09-20
78236,7614,7614,13.99,2024-10-20
78237,7614,7614,13.99,2024-11-20
78238,7614,7614,13.99,2024-12-20
78239,7614,7614,13.99,2025-01-20
78240,7614,7614,13.99,2025-02-20
78241,7614,7614,13.99,2025-03-20
78242,7614,7614,13.99,2025-04-20
78243,7614,7614,13.99,2025-05-20
78244,7614,7614,13.99,2025-06-20
78245,7614,7614,13.99,2025-07-20
78246,7614,7614,13.99,2025-08-20
78247,7614,7614,13.99,2025-09-20
78248,7614,7614,13.99,2025-10-20
78249,7614,7614,13.99,2025-11-20
78250,7614,7614,13.99,2025-12-20
78251,7615,7615,13.99,2023-04-13
78252,7615,7615,13.99,2023-05-13
78253,7616,7616,13.99,2025-08-23
78254,7616,7616,13.99,2025-09-23
78255,7616,7616,13.99,2025-10-23
78256,7616,7616,13.99,2025-11-23
78257,7616,7616,13.99,2025-12-23
78258,7617,7617,13.99,2025-12-08
78259,7618,7618,7.99,2023-03-07
78260,7618,7618,7.99,2023-04-07
78261,7618,7618,7.99,2023-05-07
78262,7618,7618,7.99,2023-06-07
78263,7619,7619,19.99,2025-05-04
78264,7619,7619,19.99,2025-06-04
78265,7620,7620,13.99,2025-05-19
78266,7620,7620,13.99,2025-06-19
78267,7620,7620,13.99,2025-07-19
78268,7620,7620,13.99,2025-08-19
78269,7620,7620,13.99,2025-09-19
78270,7620,7620,13.99,2025-10-19
78271,7620,7620,13.99,2025-11-19
78272,7620,7620,13.99,2025-12-19
78273,7621,7621,19.99,2025-05-25
78274,7621,7621,19.99,2025-06-25
78275,7621,7621,19.99,2025-07-25
78276,7621,7621,19.99,2025-08-25
78277,7621,7621,19.99,2025-09-25
78278,7621,7621,19.99,2025-10-25
78279,7621,7621,19.99,2025-11-25
78280,7621,7621,19.99,2025-12-25
78281,7622,7622,13.99,2023-04-14
78282,7622,7622,13.99,2023-05-14
78283,7622,7622,13.99,2023-06-14
78284,7622,7622,13.99,2023-07-14
78285,7622,7622,13.99,2023-08-14
78286,7622,7622,13.99,2023-09-14
78287,7622,7622,13.99,2023-10-14
78288,7622,7622,13.99,2023-11-14
78289,7622,7622,13.99,2023-12-14
78290,7622,7622,13.99,2024-01-14
78291,7622,7622,13.99,2024-02-14
78292,7622,7622,13.99,2024-03-14
78293,7622,7622,13.99,2024-04-14
78294,7622,7622,13.99,2024-05-14
78295,7622,7622,13.99,2024-06-14
78296,7622,7622,13.99,2024-07-14
78297,7622,7622,13.99,2024-08-14
78298,7622,7622,13.99,2024-09-14
78299,7622,7622,13.99,2024-10-14
78300,7622,7622,13.99,2024-11-14
78301,7622,7622,13.99,2024-12-14
78302,7622,7622,13.99,2025-01-14
78303,7622,7622,13.99,2025-02-14
78304,7622,7622,13.99,2025-03-14
78305,7622,7622,13.99,2025-04-14
78306,7622,7622,13.99,2025-05-14
78307,7622,7622,13.99,2025-06-14
78308,7623,7623,7.99,2025-07-06
78309,7623,7623,7.99,2025-08-06
78310,7624,7624,7.99,2024-09-10
78311,7624,7624,7.99,2024-10-10
78312,7625,7625,7.99,2023-03-01
78313,7625,7625,7.99,2023-04-01
78314,7625,7625,7.99,2023-05-01
78315,7625,7625,7.99,2023-06-01
78316,7625,7625,7.99,2023-07-01
78317,7625,7625,7.99,2023-08-01
78318,7626,7626,7.99,2025-09-22
78319,7626,7626,7.99,2025-10-22
78320,7626,7626,7.99,2025-11-22
78321,7626,7626,7.99,2025-12-22
78322,7627,7627,13.99,2023-09-25
78323,7627,7627,13.99,2023-10-25
78324,7627,7627,13.99,2023-11-25
78325,7627,7627,13.99,2023-12-25
78326,7627,7627,13.99,2024-01-25
78327,7627,7627,13.99,2024-02-25
78328,7627,7627,13.99,2024-03-25
78329,7627,7627,13.99,2024-04-25
78330,7627,7627,13.99,2024-05-25
78331,7627,7627,13.99,2024-06-25
78332,7627,7627,13.99,2024-07-25
78333,7627,7627,13.99,2024-08-25
78334,7627,7627,13.99,2024-09-25
78335,7627,7627,13.99,2024-10-25
78336,7627,7627,13.99,2024-11-25
78337,7627,7627,13.99,2024-12-25
78338,7627,7627,13.99,2025-01-25
78339,7627,7627,13.99,2025-02-25
78340,7627,7627,13.99,2025-03-25
78341,7627,7627,13.99,2025-04-25
78342,7627,7627,13.99,2025-05-25
78343,7627,7627,13.99,2025-06-25
78344,7627,7627,13.99,2025-07-25
78345,7627,7627,13.99,2025-08-25
78346,7627,7627,13.99,2025-09-25
78347,7627,7627,13.99,2025-10-25
78348,7627,7627,13.99,2025-11-25
78349,7627,7627,13.99,2025-12-25
78350,7628,7628,7.99,2024-03-13
78351,7628,7628,7.99,2024-04-13
78352,7628,7628,7.99,2024-05-13
78353,7628,7628,7.99,2024-06-13
78354,7628,7628,7.99,2024-07-13
78355,7628,7628,7.99,2024-08-13
78356,7628,7628,7.99,2024-09-13
78357,7628,7628,7.99,2024-10-13
78358,7628,7628,7.99,2024-11-13
78359,7628,7628,7.99,2024-12-13
78360,7628,7628,7.99,2025-01-13
78361,7628,7628,7.99,2025-02-13
78362,7628,7628,7.99,2025-03-13
78363,7628,7628,7.99,2025-04-13
78364,7628,7628,7.99,2025-05-13
78365,7628,7628,7.99,2025-06-13
78366,7628,7628,7.99,2025-07-13
78367,7628,7628,7.99,2025-08-13
78368,7628,7628,7.99,2025-09-13
78369,7628,7628,7.99,2025-10-13
78370,7628,7628,7.99,2025-11-13
78371,7628,7628,7.99,2025-12-13
78372,7629,7629,7.99,2024-11-08
78373,7629,7629,7.99,2024-12-08
78374,7629,7629,7.99,2025-01-08
78375,7629,7629,7.99,2025-02-08
78376,7629,7629,7.99,2025-03-08
78377,7629,7629,7.99,2025-04-08
78378,7629,7629,7.99,2025-05-08
78379,7629,7629,7.99,2025-06-08
78380,7629,7629,7.99,2025-07-08
78381,7629,7629,7.99,2025-08-08
78382,7629,7629,7.99,2025-09-08
78383,7629,7629,7.99,2025-10-08
78384,7629,7629,7.99,2025-11-08
78385,7629,7629,7.99,2025-12-08
78386,7630,7630,7.99,2024-05-05
78387,7630,7630,7.99,2024-06-05
78388,7630,7630,7.99,2024-07-05
78389,7630,7630,7.99,2024-08-05
78390,7630,7630,7.99,2024-09-05
78391,7630,7630,7.99,2024-10-05
78392,7630,7630,7.99,2024-11-05
78393,7630,7630,7.99,2024-12-05
78394,7630,7630,7.99,2025-01-05
78395,7630,7630,7.99,2025-02-05
78396,7631,7631,13.99,2025-10-17
78397,7631,7631,13.99,2025-11-17
78398,7631,7631,13.99,2025-12-17
78399,7632,7632,7.99,2025-01-05
78400,7632,7632,7.99,2025-02-05
78401,7632,7632,7.99,2025-03-05
78402,7632,7632,7.99,2025-04-05
78403,7632,7632,7.99,2025-05-05
78404,7632,7632,7.99,2025-06-05
78405,7632,7632,7.99,2025-07-05
78406,7632,7632,7.99,2025-08-05
78407,7632,7632,7.99,2025-09-05
78408,7632,7632,7.99,2025-10-05
78409,7632,7632,7.99,2025-11-05
78410,7632,7632,7.99,2025-12-05
78411,7633,7633,13.99,2025-09-16
78412,7633,7633,13.99,2025-10-16
78413,7633,7633,13.99,2025-11-16
78414,7633,7633,13.99,2025-12-16
78415,7634,7634,7.99,2023-06-06
78416,7634,7634,7.99,2023-07-06
78417,7634,7634,7.99,2023-08-06
78418,7634,7634,7.99,2023-09-06
78419,7634,7634,7.99,2023-10-06
78420,7634,7634,7.99,2023-11-06
78421,7634,7634,7.99,2023-12-06
78422,7634,7634,7.99,2024-01-06
78423,7634,7634,7.99,2024-02-06
78424,7634,7634,7.99,2024-03-06
78425,7634,7634,7.99,2024-04-06
78426,7634,7634,7.99,2024-05-06
78427,7634,7634,7.99,2024-06-06
78428,7634,7634,7.99,2024-07-06
78429,7634,7634,7.99,2024-08-06
78430,7634,7634,7.99,2024-09-06
78431,7634,7634,7.99,2024-10-06
78432,7634,7634,7.99,2024-11-06
78433,7634,7634,7.99,2024-12-06
78434,7634,7634,7.99,2025-01-06
78435,7634,7634,7.99,2025-02-06
78436,7634,7634,7.99,2025-03-06
78437,7634,7634,7.99,2025-04-06
78438,7634,7634,7.99,2025-05-06
78439,7635,7635,19.99,2025-06-27
78440,7635,7635,19.99,2025-07-27
78441,7635,7635,19.99,2025-08-27
78442,7635,7635,19.99,2025-09-27
78443,7635,7635,19.99,2025-10-27
78444,7635,7635,19.99,2025-11-27
78445,7635,7635,19.99,2025-12-27
78446,7636,7636,13.99,2024-06-19
78447,7636,7636,13.99,2024-07-19
78448,7636,7636,13.99,2024-08-19
78449,7636,7636,13.99,2024-09-19
78450,7636,7636,13.99,2024-10-19
78451,7636,7636,13.99,2024-11-19
78452,7636,7636,13.99,2024-12-19
78453,7636,7636,13.99,2025-01-19
78454,7636,7636,13.99,2025-02-19
78455,7636,7636,13.99,2025-03-19
78456,7636,7636,13.99,2025-04-19
78457,7636,7636,13.99,2025-05-19
78458,7636,7636,13.99,2025-06-19
78459,7636,7636,13.99,2025-07-19
78460,7636,7636,13.99,2025-08-19
78461,7636,7636,13.99,2025-09-19
78462,7636,7636,13.99,2025-10-19
78463,7636,7636,13.99,2025-11-19
78464,7636,7636,13.99,2025-12-19
78465,7637,7637,19.99,2025-07-10
78466,7637,7637,19.99,2025-08-10
78467,7637,7637,19.99,2025-09-10
78468,7637,7637,19.99,2025-10-10
78469,7637,7637,19.99,2025-11-10
78470,7637,7637,19.99,2025-12-10
78471,7638,7638,13.99,2024-03-14
78472,7638,7638,13.99,2024-04-14
78473,7638,7638,13.99,2024-05-14
78474,7639,7639,13.99,2024-08-22
78475,7639,7639,13.99,2024-09-22
78476,7639,7639,13.99,2024-10-22
78477,7639,7639,13.99,2024-11-22
78478,7639,7639,13.99,2024-12-22
78479,7639,7639,13.99,2025-01-22
78480,7639,7639,13.99,2025-02-22
78481,7639,7639,13.99,2025-03-22
78482,7639,7639,13.99,2025-04-22
78483,7639,7639,13.99,2025-05-22
78484,7639,7639,13.99,2025-06-22
78485,7639,7639,13.99,2025-07-22
78486,7639,7639,13.99,2025-08-22
78487,7639,7639,13.99,2025-09-22
78488,7639,7639,13.99,2025-10-22
78489,7639,7639,13.99,2025-11-22
78490,7639,7639,13.99,2025-12-22
78491,7640,7640,13.99,2024-08-22
78492,7640,7640,13.99,2024-09-22
78493,7640,7640,13.99,2024-10-22
78494,7640,7640,13.99,2024-11-22
78495,7640,7640,13.99,2024-12-22
78496,7640,7640,13.99,2025-01-22
78497,7640,7640,13.99,2025-02-22
78498,7640,7640,13.99,2025-03-22
78499,7641,7641,13.99,2023-10-15
78500,7641,7641,13.99,2023-11-15
78501,7641,7641,13.99,2023-12-15
78502,7641,7641,13.99,2024-01-15
78503,7641,7641,13.99,2024-02-15
78504,7641,7641,13.99,2024-03-15
78505,7641,7641,13.99,2024-04-15
78506,7641,7641,13.99,2024-05-15
78507,7641,7641,13.99,2024-06-15
78508,7641,7641,13.99,2024-07-15
78509,7641,7641,13.99,2024-08-15
78510,7641,7641,13.99,2024-09-15
78511,7641,7641,13.99,2024-10-15
78512,7641,7641,13.99,2024-11-15
78513,7641,7641,13.99,2024-12-15
78514,7641,7641,13.99,2025-01-15
78515,7641,7641,13.99,2025-02-15
78516,7641,7641,13.99,2025-03-15
78517,7641,7641,13.99,2025-04-15
78518,7641,7641,13.99,2025-05-15
78519,7641,7641,13.99,2025-06-15
78520,7641,7641,13.99,2025-07-15
78521,7641,7641,13.99,2025-08-15
78522,7641,7641,13.99,2025-09-15
78523,7641,7641,13.99,2025-10-15
78524,7641,7641,13.99,2025-11-15
78525,7641,7641,13.99,2025-12-15
78526,7642,7642,7.99,2024-04-03
78527,7642,7642,7.99,2024-05-03
78528,7642,7642,7.99,2024-06-03
78529,7642,7642,7.99,2024-07-03
78530,7642,7642,7.99,2024-08-03
78531,7642,7642,7.99,2024-09-03
78532,7643,7643,7.99,2023-08-22
78533,7643,7643,7.99,2023-09-22
78534,7644,7644,13.99,2025-04-21
78535,7644,7644,13.99,2025-05-21
78536,7644,7644,13.99,2025-06-21
78537,7644,7644,13.99,2025-07-21
78538,7644,7644,13.99,2025-08-21
78539,7644,7644,13.99,2025-09-21
78540,7644,7644,13.99,2025-10-21
78541,7644,7644,13.99,2025-11-21
78542,7645,7645,7.99,2025-04-26
78543,7645,7645,7.99,2025-05-26
78544,7645,7645,7.99,2025-06-26
78545,7645,7645,7.99,2025-07-26
78546,7645,7645,7.99,2025-08-26
78547,7645,7645,7.99,2025-09-26
78548,7645,7645,7.99,2025-10-26
78549,7645,7645,7.99,2025-11-26
78550,7645,7645,7.99,2025-12-26
78551,7646,7646,13.99,2023-12-14
78552,7646,7646,13.99,2024-01-14
78553,7646,7646,13.99,2024-02-14
78554,7646,7646,13.99,2024-03-14
78555,7647,7647,7.99,2024-04-08
78556,7647,7647,7.99,2024-05-08
78557,7647,7647,7.99,2024-06-08
78558,7647,7647,7.99,2024-07-08
78559,7647,7647,7.99,2024-08-08
78560,7647,7647,7.99,2024-09-08
78561,7647,7647,7.99,2024-10-08
78562,7647,7647,7.99,2024-11-08
78563,7647,7647,7.99,2024-12-08
78564,7647,7647,7.99,2025-01-08
78565,7647,7647,7.99,2025-02-08
78566,7647,7647,7.99,2025-03-08
78567,7647,7647,7.99,2025-04-08
78568,7647,7647,7.99,2025-05-08
78569,7647,7647,7.99,2025-06-08
78570,7647,7647,7.99,2025-07-08
78571,7647,7647,7.99,2025-08-08
78572,7647,7647,7.99,2025-09-08
78573,7647,7647,7.99,2025-10-08
78574,7647,7647,7.99,2025-11-08
78575,7647,7647,7.99,2025-12-08
78576,7648,7648,13.99,2023-03-17
78577,7648,7648,13.99,2023-04-17
78578,7648,7648,13.99,2023-05-17
78579,7648,7648,13.99,2023-06-17
78580,7648,7648,13.99,2023-07-17
78581,7648,7648,13.99,2023-08-17
78582,7648,7648,13.99,2023-09-17
78583,7648,7648,13.99,2023-10-17
78584,7648,7648,13.99,2023-11-17
78585,7649,7649,7.99,2023-03-22
78586,7649,7649,7.99,2023-04-22
78587,7650,7650,7.99,2024-06-24
78588,7650,7650,7.99,2024-07-24
78589,7650,7650,7.99,2024-08-24
78590,7650,7650,7.99,2024-09-24
78591,7650,7650,7.99,2024-10-24
78592,7650,7650,7.99,2024-11-24
78593,7650,7650,7.99,2024-12-24
78594,7650,7650,7.99,2025-01-24
78595,7650,7650,7.99,2025-02-24
78596,7650,7650,7.99,2025-03-24
78597,7650,7650,7.99,2025-04-24
78598,7650,7650,7.99,2025-05-24
78599,7650,7650,7.99,2025-06-24
78600,7650,7650,7.99,2025-07-24
