user_id,signup_date,acquisition_channel,country,age
5934,2024-06-22,Organic,US,37
5935,2025-12-18,Organic,US,32
5936,2025-05-17,Paid Social,CA,25
5937,2023-03-02,Referral,US,28
5938,2025-03-05,Paid Social,UK,40
5939,2023-02-13,Referral,US,25
5940,2024-06-14,Affiliate,UK,32
5941,2024-08-25,Organic,UK,40
5942,2024-02-22,Search,UK,31
5943,2024-09-05,Paid Social,CA,25
5944,2025-04-12,Organic,VN,35
5945,2024-12-06,Organic,US,19
5946,2024-08-18,Display,US,37
5947,2024-12-11,Organic,US,33
5948,2023-01-17,Paid Social,DE,30
5949,2025-08-24,Search,UK,34
5950,2024-10-19,Organic,US,33
5951,2024-12-10,Paid Social,AU,24
5952,2024-12-16,Search,US,40
5953,2023-04-24,Organic,CA,33
5954,2023-04-01,Organic,US,36
5955,2024-10-06,Affiliate,AU,17
5956,2025-08-18,Search,US,25
5957,2025-07-02,Paid Social,UK,32
5958,2025-10-25,Affiliate,US,29
5959,2025-04-06,Display,US,23
5960,2025-03-25,Search,US,16
5961,2024-04-07,Search,US,34
5962,2024-07-04,Organic,CA,28
5963,2023-07-13,Display,VN,40
5964,2024-06-20,Organic,US,47
5965,2024-02-21,Organic,US,53
5966,2024-10-16,Paid Social,US,23
5967,2023-09-17,Paid Social,US,40
5968,2024-08-17,Affiliate,DE,26
5969,2024-01-01,Paid Social,DE,33
5970,2023-05-23,Referral,VN,35
5971,2023-04-10,Affiliate,US,26
5972,2025-12-05,Search,US,29
5973,2024-04-14,Referral,US,42
5974,2023-04-04,Display,US,27
5975,2023-01-20,Display,VN,19
5976,2025-08-01,Search,UK,37
5977,2024-06-14,Display,DE,30
5978,2023-12-20,Affiliate,CA,24
5979,2024-05-20,Organic,DE,24
5980,2025-07-15,Organic,US,29
5981,2023-07-16,Referral,AU,24
5982,2025-10-13,Referral,US,36
5983,2023-07-13,Affiliate,US,24
5984,2023-01-05,Organic,CA,19
5985,2024-02-04,Organic,UK,33
5986,2025-03-13,Organic,US,16
5987,2025-02-14,Organic,UK,31
5988,2025-12-03,Search,UK,26
5989,2023-06-24,Search,DE,50
5990,2023-06-17,Organic,US,44
5991,2024-06-05,Search,UK,38
5992,2023-02-27,Paid Social,US,41
5993,2024-05-01,Search,US,28
5994,2025-11-25,Affiliate,US,39
5995,2024-09-03,Paid Social,US,38
5996,2025-04-11,Referral,US,43
5997,2023-12-20,Display,UK,34
5998,2025-04-20,Display,US,28
5999,2023-04-02,Paid Social,CA,43
6000,2025-09-15,Organic,VN,22
6001,2024-04-13,Display,US,32
6002,2025-06-20,Referral,DE,44
6003,2023-10-11,Display,US,16
6004,2025-01-15,Search,DE,38
6005,2024-08-27,Search,US,36
6006,2025-07-17,Search,UK,25
6007,2025-03-08,Search,CA,36
6008,2024-01-22,Display,US,40
6009,2024-10-23,Affiliate,US,37
6010,2024-10-04,Display,UK,25
6011,2023-03-05,Affiliate,US,31
6012,2025-12-11,Organic,US,33
6013,2023-04-23,Paid Social,US,43
6014,2024-06-08,Search,VN,32
6015,2025-11-03,Affiliate,DE,45
6016,2025-06-27,Paid Social,UK,26
6017,2024-09-09,Organic,US,32
6018,2023-04-19,Paid Social,AU,44
6019,2023-02-18,Organic,DE,42
6020,2025-06-09,Search,VN,44
6021,2025-05-12,Display,VN,43
6022,2025-11-23,Organic,US,16
6023,2024-02-22,Organic,US,34
6024,2024-12-08,Organic,US,36
6025,2024-02-14,Referral,US,16
6026,2025-10-08,Display,US,37
6027,2024-04-16,Organic,US,30
6028,2023-03-27,Paid Social,AU,20
6029,2025-08-26,Organic,UK,40
6030,2023-12-08,Affiliate,UK,28
6031,2024-05-20,Referral,VN,34
6032,2024-06-25,Paid Social,US,22
6033,2024-11-10,Search,US,27
6034,2025-01-26,Organic,UK,34
6035,2025-10-20,Paid Social,DE,31
6036,2025-10-11,Referral,UK,16
6037,2023-03-18,Affiliate,CA,29
6038,2025-03-22,Search,CA,33
6039,2024-05-03,Display,US,16
6040,2023-04-11,Search,UK,39
6041,2023-08-19,Display,US,27
6042,2025-06-20,Paid Social,US,30
6043,2024-01-16,Search,US,28
6044,2025-09-16,Referral,CA,42
6045,2024-10-10,Referral,US,51
6046,2024-11-24,Organic,UK,20
6047,2025-11-10,Organic,US,35
6048,2024-01-05,Organic,US,43
6049,2024-07-12,Search,CA,28
6050,2025-03-11,Affiliate,US,34
6051,2025-06-10,Search,UK,32
6052,2024-02-24,Referral,US,32
6053,2024-06-26,Referral,VN,31
6054,2024-09-18,Affiliate,VN,16
6055,2023-04-10,Paid Social,US,28
6056,2023-12-27,Paid Social,US,21
6057,2025-09-13,Organic,US,19
6058,2024-11-10,Display,AU,37
6059,2024-09-26,Search,UK,23
6060,2025-10-10,Referral,VN,26
6061,2025-04-14,Search,VN,38
6062,2025-10-12,Referral,US,51
6063,2023-08-25,Referral,CA,31
6064,2024-06-11,Display,CA,27
6065,2025-05-13,Affiliate,US,34
6066,2023-04-06,Display,VN,42
6067,2023-12-08,Affiliate,US,33
6068,2025-05-26,Display,CA,29
6069,2024-12-21,Organic,VN,27
6070,2023-02-24,Organic,US,26
6071,2023-11-04,Affiliate,US,21
6072,2023-07-12,Display,VN,49
6073,2024-09-09,Paid Social,US,43
6074,2025-12-17,Affiliate,DE,47
6075,2025-05-21,Search,US,25
6076,2024-03-13,Paid Social,CA,48
6077,2024-12-03,Paid Social,UK,18
6078,2023-02-07,Search,CA,29
6079,2023-09-16,Organic,UK,22
6080,2023-03-19,Search,AU,37
6081,2025-03-18,Referral,UK,29
6082,2025-08-24,Search,US,22
6083,2024-09-16,Referral,US,37
6084,2025-02-04,Paid Social,AU,35
6085,2024-04-26,Affiliate,CA,29
6086,2024-10-20,Organic,US,26
6087,2024-06-04,Affiliate,US,24
6088,2025-06-05,Search,CA,48
6089,2024-09-26,Affiliate,US,25
6090,2024-12-27,Paid Social,DE,37
6091,2025-04-14,Affiliate,AU,24
6092,2023-04-14,Organic,DE,35
6093,2024-07-09,Referral,UK,27
6094,2023-11-03,Affiliate,UK,31
6095,2024-08-23,Search,UK,20
6096,2024-12-01,Search,AU,43
6097,2023-05-16,Display,CA,16
6098,2023-09-06,Affiliate,US,37
6099,2025-06-13,Affiliate,UK,26
6100,2024-02-08,Display,US,28
6101,2025-05-07,Paid Social,US,22
6102,2024-05-01,Search,US,43
6103,2024-02-14,Display,CA,24
6104,2024-06-21,Paid Social,US,35
6105,2023-09-26,Referral,DE,22
6106,2024-10-09,Organic,CA,35
6107,2023-01-04,Display,US,23
6108,2023-05-03,Paid Social,US,63
6109,2024-03-20,Affiliate,CA,44
6110,2023-06-27,Organic,CA,41
6111,2025-05-22,Paid Social,US,41
6112,2025-10-17,Affiliate,UK,24
6113,2025-09-22,Search,UK,39
6114,2025-05-23,Organic,US,33
6115,2024-10-17,Referral,US,52
6116,2025-11-04,Search,DE,37
6117,2023-07-12,Paid Social,US,45
6118,2025-11-10,Affiliate,CA,29
6119,2025-04-26,Organic,DE,21
6120,2025-12-07,Paid Social,AU,42
6121,2025-05-09,Affiliate,AU,31
6122,2023-05-26,Paid Social,DE,52
6123,2024-06-27,Affiliate,DE,40
6124,2025-09-06,Affiliate,CA,23
6125,2023-04-12,Referral,UK,44
6126,2025-10-13,Search,AU,50
6127,2024-05-05,Organic,US,51
6128,2024-02-19,Referral,US,31
6129,2024-02-15,Organic,VN,35
6130,2024-09-14,Paid Social,US,31
6131,2024-08-02,Paid Social,US,23
6132,2025-03-03,Paid Social,VN,50
6133,2023-02-22,Affiliate,US,35
6134,2025-10-07,Organic,US,44
6135,2024-06-15,Display,VN,38
6136,2025-07-26,Organic,US,34
6137,2023-01-17,Paid Social,DE,27
6138,2025-12-21,Paid Social,US,37
6139,2025-01-24,Affiliate,US,27
6140,2023-12-10,Search,CA,30
6141,2024-10-07,Organic,UK,40
6142,2025-01-05,Display,US,16
6143,2025-12-23,Referral,AU,21
6144,2025-07-09,Organic,US,18
6145,2025-06-16,Search,US,42
6146,2025-02-27,Affiliate,US,30
6147,2024-09-14,Organic,US,45
6148,2025-03-26,Display,UK,27
6149,2023-09-02,Paid Social,US,46
6150,2025-12-14,Organic,DE,39
6151,2025-04-12,Organic,VN,46
6152,2023-06-26,Display,US,27
6153,2023-07-19,Display,US,42
6154,2023-10-07,Affiliate,US,43
6155,2025-08-07,Display,US,50
6156,2023-03-10,Paid Social,US,27
6157,2023-09-05,Search,US,56
6158,2024-12-10,Search,US,25
6159,2025-10-16,Organic,US,40
6160,2024-06-25,Affiliate,US,17
6161,2024-06-11,Search,US,48
6162,2025-06-25,Referral,US,29
6163,2024-12-05,Affiliate,US,44
6164,2024-07-18,Referral,DE,34
6165,2024-07-02,Display,CA,33
6166,2024-08-17,Organic,VN,34
6167,2025-04-22,Organic,DE,33
6168,2025-10-26,Organic,DE,24
6169,2024-02-15,Search,CA,37
6170,2025-04-15,Organic,VN,40
6171,2024-06-10,Search,AU,27
6172,2024-12-07,Paid Social,US,28
6173,2025-10-15,Paid Social,UK,18
6174,2024-07-11,Referral,DE,28
6175,2023-11-14,Affiliate,US,40
6176,2025-06-27,Paid Social,AU,38
6177,2023-06-16,Referral,DE,38
6178,2024-06-24,Organic,US,21
6179,2025-01-06,Display,US,43
6180,2025-02-10,Organic,VN,29
6181,2025-07-18,Affiliate,US,35
6182,2023-08-22,Search,UK,52
6183,2023-02-06,Affiliate,US,38
6184,2023-08-25,Search,CA,48
6185,2023-10-15,Paid Social,UK,41
6186,2025-07-09,Display,US,30
6187,2025-06-21,Search,US,41
6188,2023-12-20,Paid Social,AU,23
6189,2025-03-16,Display,US,32
6190,2025-12-23,Search,US,36
6191,2024-10-18,Referral,DE,42
6192,2025-12-13,Paid Social,US,31
6193,2023-11-07,Search,VN,31
6194,2025-05-01,Search,DE,16
6195,2025-09-10,Referral,AU,45
6196,2025-08-24,Affiliate,US,58
6197,2025-07-25,Affiliate,CA,16
6198,2025-06-08,Search,US,41
6199,2023-07-25,Referral,VN,25
6200,2024-01-09,Affiliate,US,22
6201,2023-04-06,Paid Social,CA,39
6202,2025-01-06,Search,US,38
6203,2025-11-19,Paid Social,US,34
6204,2023-11-11,Referral,US,36
6205,2024-07-21,Display,CA,27
6206,2023-08-11,Search,DE,38
6207,2025-06-21,Search,CA,29
6208,2024-12-02,Affiliate,US,22
6209,2023-02-02,Search,US,43
6210,2025-07-16,Display,US,40
6211,2025-01-04,Organic,US,25
6212,2025-11-19,Affiliate,US,36
6213,2024-11-09,Paid Social,US,25
6214,2025-06-01,Search,US,27
6215,2024-01-13,Search,DE,29
6216,2025-02-05,Organic,VN,33
6217,2023-07-11,Affiliate,US,29
6218,2023-09-06,Organic,US,39
6219,2024-02-03,Affiliate,UK,28
6220,2024-06-04,Organic,DE,37
6221,2025-01-11,Search,US,33
6222,2025-02-22,Referral,US,49
6223,2024-05-02,Affiliate,US,44
6224,2025-08-22,Referral,CA,38
6225,2023-10-19,Affiliate,DE,27
6226,2024-01-05,Organic,AU,16
6227,2025-02-02,Display,US,34
6228,2023-05-05,Display,UK,17
6229,2025-04-23,Paid Social,US,35
6230,2024-05-05,Search,US,29
6231,2024-02-21,Affiliate,US,32
6232,2025-10-18,Display,US,36
6233,2025-02-26,Paid Social,VN,52
6234,2025-06-04,Search,CA,33
6235,2023-06-08,Search,VN,31
6236,2025-11-25,Display,UK,35
6237,2024-08-05,Paid Social,US,43
6238,2025-02-05,Search,VN,24
6239,2024-10-24,Paid Social,VN,35
6240,2025-11-01,Search,CA,51
6241,2025-09-14,Referral,US,29
6242,2025-09-26,Paid Social,CA,40
6243,2025-11-09,Search,DE,24
6244,2024-02-07,Affiliate,UK,51
6245,2024-12-09,Organic,AU,28
6246,2023-12-03,Referral,US,28
6247,2024-04-03,Organic,UK,23
6248,2024-07-21,Paid Social,US,28
6249,2025-09-04,Referral,US,46
6250,2024-12-17,Organic,US,49
6251,2025-04-08,Search,DE,37
6252,2025-12-05,Paid Social,AU,38
6253,2024-07-13,Paid Social,US,37
6254,2025-11-12,Affiliate,US,19
6255,2024-11-03,Organic,US,32
6256,2024-02-22,Organic,CA,16
6257,2025-06-17,Referral,VN,33
6258,2025-03-21,Display,DE,40
6259,2024-05-27,Display,UK,38
6260,2025-08-06,Paid Social,AU,20
6261,2025-10-01,Search,US,47
6262,2023-02-20,Organic,CA,23
6263,2023-12-18,Display,UK,50
6264,2023-03-12,Search,US,24
6265,2024-02-07,Paid Social,AU,21
6266,2023-11-16,Search,US,46
6267,2023-07-02,Search,CA,37
6268,2023-04-10,Paid Social,VN,34
6269,2024-08-15,Display,US,23
6270,2025-09-01,Referral,DE,39
6271,2025-08-06,Referral,UK,46
6272,2024-04-01,Organic,DE,25
6273,2024-08-04,Organic,AU,27
6274,2023-09-01,Search,DE,42
6275,2025-05-22,Organic,US,40
6276,2024-12-26,Search,US,24
6277,2025-06-18,Display,US,29
6278,2025-09-15,Affiliate,US,36
6279,2023-08-22,Search,US,33
6280,2025-09-14,Display,VN,20
6281,2025-03-19,Organic,US,24
6282,2024-09-16,Paid Social,AU,38
6283,2025-10-08,Organic,DE,37
6284,2023-04-06,Search,US,28
6285,2024-04-02,Referral,US,29
6286,2025-07-05,Referral,US,32
6287,2025-11-03,Search,DE,17
6288,2024-10-08,Search,UK,25
6289,2023-05-09,Referral,VN,28
6290,2024-05-04,Display,VN,51
6291,2024-05-23,Paid Social,US,33
6292,2025-08-12,Paid Social,US,28
6293,2025-01-18,Paid Social,US,27
6294,2025-01-15,Referral,CA,45
6295,2024-08-27,Referral,US,46
6296,2023-03-13,Paid Social,US,30
6297,2025-10-18,Display,VN,37
6298,2024-01-21,Display,AU,19
6299,2024-05-03,Search,US,39
6300,2024-02-10,Organic,US,37
6301,2023-01-07,Referral,US,24
6302,2023-01-20,Organic,VN,36
6303,2024-06-21,Search,UK,29
6304,2023-06-06,Search,US,40
6305,2023-12-13,Referral,VN,36
6306,2023-05-16,Organic,CA,29
6307,2023-11-25,Organic,VN,48
6308,2024-04-03,Referral,US,21
6309,2025-04-05,Search,VN,21
6310,2025-07-22,Paid Social,US,40
6311,2025-05-24,Search,UK,55
6312,2024-01-24,Paid Social,DE,22
6313,2025-08-10,Search,CA,26
6314,2024-02-26,Paid Social,UK,26
6315,2024-07-09,Search,VN,16
6316,2024-11-26,Organic,CA,45
6317,2025-03-13,Affiliate,US,33
6318,2024-12-20,Search,UK,32
6319,2024-08-06,Referral,VN,34
6320,2024-05-21,Referral,AU,31
6321,2024-11-06,Referral,US,17
6322,2025-09-06,Paid Social,US,40
6323,2025-04-08,Paid Social,US,28
6324,2024-07-07,Organic,US,28
6325,2025-12-11,Display,AU,41
6326,2023-08-19,Referral,AU,21
6327,2025-10-04,Organic,AU,30
6328,2023-03-24,Referral,VN,16
6329,2025-06-25,Paid Social,US,46
6330,2024-09-17,Display,CA,36
6331,2025-05-10,Organic,US,23
6332,2025-02-17,Organic,DE,32
6333,2025-11-21,Affiliate,US,27
6334,2024-02-05,Organic,US,20
6335,2023-05-01,Affiliate,AU,42
6336,2023-10-14,Paid Social,VN,26
6337,2023-10-04,Paid Social,US,28
6338,2025-02-16,Display,US,44
6339,2024-07-16,Display,US,35
6340,2025-03-18,Organic,UK,42
6341,2024-03-10,Organic,CA,45
6342,2024-07-23,Affiliate,AU,29
6343,2025-03-11,Display,CA,21
6344,2023-01-14,Paid Social,VN,40
6345,2025-05-10,Paid Social,US,49
6346,2024-05-19,Organic,UK,22
6347,2023-09-12,Search,DE,36
6348,2025-07-20,Display,CA,27
6349,2024-02-27,Search,US,37
6350,2025-12-10,Referral,US,33
6351,2023-02-17,Organic,US,51
6352,2024-08-04,Display,US,23
6353,2025-03-07,Organic,US,31
6354,2024-10-05,Search,US,22
6355,2025-04-20,Affiliate,US,31
6356,2024-07-20,Organic,DE,59
6357,2023-11-24,Organic,US,34
6358,2025-07-23,Paid Social,US,43
6359,2024-05-13,Organic,CA,39
6360,2023-10-05,Affiliate,US,40
6361,2023-07-10,Referral,US,16
6362,2023-06-11,Affiliate,US,41
6363,2025-01-08,Organic,AU,35
6364,2025-10-12,Organic,US,44
6365,2025-07-06,Organic,VN,19
6366,2025-02-10,Affiliate,US,16
6367,2023-04-22,Paid Social,UK,31
6368,2024-01-04,Organic,US,25
6369,2025-01-17,Paid Social,DE,58
6370,2025-08-07,Paid Social,VN,44
6371,2025-08-10,Organic,VN,40
6372,2025-01-20,Display,US,20
6373,2025-08-21,Search,VN,42
6374,2025-09-06,Referral,AU,37
6375,2025-07-15,Referral,AU,33
6376,2025-06-14,Affiliate,AU,16
6377,2025-06-09,Affiliate,US,24
6378,2025-01-14,Referral,CA,38
6379,2024-04-21,Paid Social,UK,23
6380,2025-03-04,Paid Social,US,24
6381,2023-03-25,Search,US,29
6382,2024-05-14,Paid Social,US,26
6383,2025-10-07,Organic,UK,40
6384,2023-07-02,Display,UK,34
6385,2025-07-21,Organic,US,43
6386,2025-03-24,Display,CA,45
6387,2025-09-12,Display,VN,28
6388,2025-08-03,Display,VN,18
6389,2025-12-24,Paid Social,US,46
6390,2023-01-11,Search,US,24
6391,2023-07-09,Display,US,28
6392,2023-07-23,Paid Social,US,19
6393,2025-09-25,Affiliate,UK,45
6394,2025-12-09,Display,US,24
6395,2024-07-05,Affiliate,US,42
6396,2025-08-01,Affiliate,CA,32
6397,2024-05-12,Referral,DE,26
6398,2024-11-09,Referral,US,27
6399,2025-08-01,Paid Social,CA,36
6400,2024-12-16,Referral,VN,47
6401,2025-01-08,Organic,US,46
6402,2023-04-21,Referral,US,31
6403,2024-05-11,Search,CA,27
6404,2024-12-16,Search,VN,36
6405,2025-12-17,Search,AU,30
6406,2024-11-15,Search,US,34
6407,2024-07-04,Display,CA,36
6408,2025-07-17,Organic,US,25
6409,2025-06-12,Search,US,32
6410,2024-03-16,Display,US,18
6411,2025-07-09,Organic,UK,43
6412,2025-05-20,Organic,US,21
6413,2025-10-19,Paid Social,US,44
6414,2023-08-25,Referral,UK,30
6415,2024-07-14,Search,UK,19
6416,2025-12-09,Paid Social,US,29
6417,2024-11-02,Paid Social,US,23
6418,2025-10-25,Paid Social,US,34
6419,2025-11-27,Affiliate,CA,45
6420,2025-07-21,Organic,US,17
6421,2025-11-27,Display,US,33
6422,2024-02-17,Paid Social,US,41
6423,2024-12-01,Paid Social,AU,44
6424,2023-04-09,Organic,US,20
6425,2025-06-21,Organic,DE,29
6426,2023-05-02,Organic,UK,32
6427,2025-09-06,Organic,VN,20
6428,2024-09-20,Affiliate,VN,18
6429,2024-09-22,Affiliate,US,26
6430,2025-05-01,Organic,US,28
6431,2023-05-26,Organic,VN,20
6432,2025-12-23,Affiliate,CA,16
6433,2024-08-12,Paid Social,US,35
6434,2025-05-03,Display,US,24
6435,2024-11-21,Paid Social,US,35
6436,2025-04-25,Paid Social,CA,39
6437,2024-10-06,Display,US,28
6438,2025-04-24,Affiliate,AU,36
6439,2024-08-02,Search,US,38
6440,2025-07-24,Search,UK,22
6441,2023-11-27,Search,UK,42
6442,2025-02-13,Display,US,28
6443,2023-04-21,Referral,US,30
6444,2025-02-07,Organic,UK,34
6445,2024-07-01,Display,CA,27
6446,2023-01-14,Organic,US,21
6447,2024-12-03,Referral,CA,32
6448,2023-07-02,Referral,US,39
6449,2023-03-11,Organic,US,40
6450,2024-01-15,Referral,CA,19
6451,2024-02-12,Display,DE,35
6452,2025-08-02,Affiliate,AU,30
6453,2024-01-20,Paid Social,UK,30
6454,2023-08-24,Display,UK,16
6455,2024-01-05,Organic,US,42
6456,2024-05-14,Affiliate,DE,40
6457,2023-11-01,Paid Social,US,36
6458,2025-03-01,Search,US,28
6459,2024-05-16,Search,UK,54
6460,2025-12-05,Referral,US,30
6461,2024-10-18,Paid Social,US,52
6462,2025-11-13,Organic,AU,33
6463,2025-07-23,Paid Social,US,44
6464,2025-11-18,Search,US,42
6465,2023-07-14,Organic,US,26
6466,2023-08-27,Display,VN,41
6467,2024-05-13,Paid Social,US,34
6468,2024-01-04,Organic,US,43
6469,2023-10-10,Referral,DE,29
6470,2024-06-15,Referral,DE,48
6471,2025-06-15,Display,US,31
6472,2025-02-03,Search,DE,31
6473,2024-04-10,Paid Social,DE,37
6474,2025-06-20,Display,US,34
6475,2025-04-03,Search,US,29
6476,2025-06-21,Affiliate,US,20
6477,2025-07-24,Display,US,16
6478,2024-01-25,Organic,US,16
6479,2024-09-06,Paid Social,US,22
6480,2024-10-25,Paid Social,US,29
6481,2023-03-01,Search,US,57
6482,2024-09-17,Paid Social,US,34
6483,2023-11-20,Display,CA,27
6484,2023-10-03,Paid Social,UK,43
6485,2025-12-14,Affiliate,CA,29
6486,2024-02-26,Referral,US,30
6487,2023-10-18,Paid Social,US,30
6488,2025-07-26,Referral,DE,58
6489,2024-03-14,Affiliate,US,25
6490,2025-12-19,Affiliate,CA,50
6491,2025-04-07,Display,CA,35
6492,2024-08-18,Organic,US,30
6493,2023-06-23,Organic,AU,32
6494,2024-01-27,Search,US,34
6495,2025-02-23,Search,DE,29
6496,2023-05-16,Referral,CA,37
6497,2023-09-04,Display,VN,55
6498,2025-06-03,Affiliate,UK,42
6499,2024-10-14,Search,VN,16
6500,2024-01-12,Organic,US,25
6501,2025-12-09,Display,DE,29
6502,2025-07-18,Display,VN,57
6503,2025-07-24,Display,US,34
6504,2025-11-03,Search,UK,30
6505,2025-07-06,Paid Social,US,39
6506,2024-06-21,Organic,VN,32
6507,2025-08-17,Search,US,29
6508,2024-10-04,Organic,US,41
6509,2025-11-06,Search,US,28
6510,2025-07-23,Affiliate,US,37
6511,2024-05-07,Paid Social,DE,24
6512,2025-08-03,Display,CA,40
6513,2024-05-21,Organic,AU,41
6514,2023-05-03,Display,CA,52
6515,2024-06-21,Affiliate,CA,29
6516,2025-09-22,Search,US,44
6517,2025-07-23,Affiliate,VN,24
6518,2025-03-22,Referral,AU,49
6519,2025-06-13,Referral,VN,31
6520,2025-03-01,Search,US,19
6521,2024-07-27,Search,US,36
6522,2023-07-05,Organic,US,28
6523,2025-10-01,Organic,CA,21
6524,2025-02-10,Search,US,47
6525,2025-06-22,Affiliate,US,35
6526,2024-05-21,Display,US,34
6527,2024-07-11,Affiliate,US,19
6528,2024-12-05,Search,US,42
6529,2023-08-04,Display,US,25
6530,2025-03-13,Search,US,16
6531,2024-09-23,Referral,DE,25
6532,2023-09-24,Search,DE,25
6533,2024-03-05,Display,VN,21
6534,2025-05-13,Paid Social,VN,26
6535,2023-01-08,Referral,AU,46
6536,2023-03-27,Paid Social,DE,24
6537,2024-12-20,Affiliate,US,25
6538,2025-04-18,Organic,US,30
6539,2024-05-10,Affiliate,US,42
6540,2024-09-10,Paid Social,UK,46
6541,2025-02-12,Affiliate,US,29
6542,2025-10-17,Display,VN,41
6543,2025-08-14,Display,US,46
6544,2025-12-16,Referral,US,39
6545,2025-03-22,Referral,US,35
6546,2023-11-08,Organic,US,38
6547,2025-01-01,Display,US,28
6548,2024-11-22,Search,US,25
6549,2023-01-03,Search,US,29
6550,2025-12-14,Search,CA,19
6551,2024-05-26,Affiliate,US,33
6552,2025-10-11,Referral,VN,33
6553,2025-11-08,Affiliate,US,21
6554,2024-09-15,Paid Social,UK,25
6555,2023-11-16,Affiliate,UK,48
6556,2023-09-22,Referral,AU,21
6557,2023-11-26,Search,US,45
6558,2025-12-23,Search,US,16
6559,2024-02-01,Organic,US,41
6560,2023-04-03,Organic,US,42
6561,2025-02-17,Organic,US,32
6562,2025-08-07,Display,AU,31
6563,2025-02-03,Affiliate,CA,26
6564,2024-01-24,Search,AU,42
6565,2025-07-23,Referral,US,31
6566,2025-08-17,Search,CA,36
6567,2025-07-21,Paid Social,VN,43
6568,2024-08-12,Paid Social,US,20
6569,2025-09-27,Organic,CA,40
6570,2025-01-12,Affiliate,CA,32
6571,2025-10-25,Search,DE,33
6572,2024-10-09,Organic,DE,17
6573,2025-09-27,Display,US,17
6574,2023-12-04,Referral,VN,48
6575,2025-06-24,Paid Social,DE,16
6576,2025-08-07,Search,UK,35
6577,2025-02-27,Paid Social,UK,49
6578,2025-11-07,Search,US,65
6579,2023-10-21,Affiliate,US,22
6580,2025-04-08,Paid Social,CA,28
6581,2025-01-04,Affiliate,UK,46
6582,2023-03-01,Paid Social,DE,27
6583,2025-02-07,Paid Social,US,28
6584,2025-05-10,Organic,DE,44
6585,2024-03-01,Paid Social,UK,32
6586,2025-11-07,Affiliate,VN,40
6587,2024-05-01,Affiliate,US,16
6588,2024-11-26,Display,US,34
6589,2025-07-02,Affiliate,UK,16
6590,2025-04-03,Search,CA,31
6591,2025-08-02,Paid Social,UK,38
6592,2024-01-23,Affiliate,US,16
6593,2025-05-16,Organic,US,32
6594,2025-05-12,Organic,US,33
6595,2023-09-15,Paid Social,US,34
6596,2023-02-27,Organic,DE,37
6597,2024-11-20,Paid Social,US,44
6598,2023-06-24,Search,VN,38
6599,2024-10-10,Search,AU,35
6600,2024-05-19,Paid Social,DE,16
6601,2024-03-13,Display,US,35
6602,2023-05-18,Paid Social,US,28
6603,2025-06-07,Affiliate,US,32
6604,2025-06-03,Referral,US,18
6605,2023-08-24,Search,UK,25
6606,2023-10-10,Display,US,30
6607,2025-10-04,Display,UK,36
6608,2023-07-27,Paid Social,CA,40
6609,2024-09-25,Organic,VN,16
6610,2025-04-12,Referral,US,25
6611,2023-07-18,Paid Social,UK,19
6612,2025-06-07,Paid Social,US,35
6613,2025-12-01,Referral,US,37
6614,2025-05-04,Affiliate,UK,29
6615,2023-10-26,Affiliate,US,44
6616,2024-12-22,Organic,UK,44
6617,2024-11-15,Referral,US,26
6618,2024-06-02,Affiliate,UK,26
6619,2025-12-21,Referral,US,42
6620,2023-02-06,Display,US,27
6621,2024-06-12,Referral,US,41
6622,2024-12-23,Display,CA,32
6623,2025-08-21,Paid Social,UK,23
6624,2023-02-05,Affiliate,AU,35
6625,2024-10-26,Paid Social,US,16
6626,2023-05-14,Search,DE,49
6627,2024-11-14,Display,US,45
6628,2023-09-26,Paid Social,US,29
6629,2024-12-17,Paid Social,UK,31
6630,2024-06-11,Search,US,53
6631,2024-04-02,Search,VN,30
6632,2023-03-21,Paid Social,CA,43
6633,2025-03-24,Paid Social,US,41
6634,2023-05-05,Display,US,43
6635,2025-01-25,Referral,DE,25
6636,2025-09-10,Referral,US,43
6637,2024-07-06,Search,US,40
6638,2024-03-06,Paid Social,VN,39
6639,2024-04-04,Display,UK,18
6640,2025-01-22,Organic,US,51
6641,2025-11-06,Paid Social,DE,33
6642,2024-04-25,Search,US,29
6643,2025-02-24,Paid Social,US,31
6644,2023-01-02,Organic,US,35
6645,2025-07-26,Affiliate,UK,55
6646,2024-08-01,Organic,DE,35
6647,2025-03-13,Paid Social,CA,28
6648,2023-04-16,Paid Social,CA,44
6649,2023-05-20,Organic,US,52
6650,2024-01-19,Paid Social,US,40
6651,2025-10-25,Display,US,38
6652,2024-07-08,Display,US,31
6653,2025-04-15,Organic,US,16
6654,2025-12-14,Search,DE,49
6655,2023-02-23,Organic,US,54
6656,2025-05-17,Paid Social,US,42
6657,2025-06-17,Display,US,28
6658,2025-03-21,Paid Social,US,25
6659,2024-11-16,Search,US,40
6660,2025-04-27,Paid Social,US,34
6661,2025-05-12,Display,US,33
6662,2023-05-08,Paid Social,UK,38
6663,2024-12-03,Organic,UK,33
6664,2025-12-11,Referral,UK,40
6665,2024-11-01,Organic,UK,28
6666,2025-03-06,Paid Social,US,16
6667,2023-01-19,Paid Social,US,30
6668,2023-12-25,Display,CA,24
6669,2024-05-12,Paid Social,CA,17
6670,2025-09-05,Referral,UK,36
6671,2025-08-08,Paid Social,US,37
6672,2025-11-09,Referral,DE,49
6673,2025-02-18,Affiliate,AU,16
6674,2023-01-24,Paid Social,UK,23
